Banner ID,CRN,Subject CodeCourse Number,Class Code
000485451,10519,ENGL112,SO
000523785,10519,ENGL112,SO
000676856,10519,ENGL112,SO
000433255,10519,ENGL112,SO
000135904,10519,ENGL112,SO
000612470,10519,ENGL112,SO
000305920,10519,ENGL112,SO
000911038,10519,ENGL112,FR
000316049,10519,ENGL112,FR
000603681,10519,ENGL112,SO
000263334,10519,ENGL112,FR
000287751,10519,ENGL112,JR
000613558,10519,ENGL112,FR
000888188,10519,ENGL112,FR
000428802,10519,ENGL112,SO
000740528,10524,ENGL112,FR
000545807,10524,ENGL112,FR
000647284,10524,ENGL112,FR
000534363,10524,ENGL112,SO
000771428,10524,ENGL112,SO
000396629,10524,ENGL112,FR
000660545,10524,ENGL112,FR
000743588,10524,ENGL112,SO
000322423,10524,ENGL112,FR
000510940,10524,ENGL112,FR
000384235,10524,ENGL112,FR
000292522,10524,ENGL112,FR
000683558,10524,ENGL112,SO
000691333,10524,ENGL112,FR
000142751,10524,ENGL112,SO
000878366,10524,ENGL112,SO
000262660,10524,ENGL112,FR
000380706,10524,ENGL112,FR
000031103,10524,ENGL112,SO
000486925,10524,ENGL112,FR
000758077,10524,ENGL112,FR
000632438,10524,ENGL112,FR
000752147,10524,ENGL112,FR
000826033,10524,ENGL112,FR
000956024,10524,ENGL112,FR
000474346,10524,ENGL112,FR
000046946,10524,ENGL112,FR
000802706,11429,ENGL221,SU
000704686,11429,ENGL221,SU
000773542,11429,ENGL221,SU
000400853,11429,ENGL221,SO
000839129,11429,ENGL221,FR
000950841,11429,ENGL221,JR
000294551,11429,ENGL221,SO
000846131,11429,ENGL221,FR
000498329,11429,ENGL221,SO
000931009,11429,ENGL221,SO
000825585,11429,ENGL221,FR
000491130,11429,ENGL221,FR
000581370,11429,ENGL221,JR
000503284,11429,ENGL221,FR
000999673,11429,ENGL221,FR
000662879,11429,ENGL221,SO
000202012,11429,ENGL221,FR
000558251,11429,ENGL221,FR
000668057,11429,ENGL221,FR
000497466,11429,ENGL221,JR
000742045,11429,ENGL221,JR
000774234,11429,ENGL221,FR
000337965,11429,ENGL221,SO
000364885,11429,ENGL221,SO
000710140,11429,ENGL221,FR
000790781,11429,ENGL221,FR
000718076,11429,ENGL221,FR
000914882,11429,ENGL221,SO
000146853,11429,ENGL221,FR
000934783,10534,ENGL231,JR
000679796,10534,ENGL231,SO
000431941,10534,ENGL231,SO
000627991,10534,ENGL231,JR
000581029,10534,ENGL231,SO
000638148,10534,ENGL231,JR
000107897,10534,ENGL231,SO
000339344,10534,ENGL231,FR
000220139,10534,ENGL231,JR
000313417,10534,ENGL231,SO
000369536,10534,ENGL231,JR
000222025,10534,ENGL231,JR
000073550,10534,ENGL231,JR
000838766,10534,ENGL231,SO
000622470,10534,ENGL231,JR
000360250,10534,ENGL231,SO
000076147,10534,ENGL231,SO
000331782,10534,ENGL231,SO
000780930,10534,ENGL231,SO
000375676,10534,ENGL231,SO
000225667,10534,ENGL231,FR
000885990,10534,ENGL231,SO
000320628,10534,ENGL231,FR
000221731,10534,ENGL231,SO
000304987,10534,ENGL231,SO
000783175,10534,ENGL231,SO
000497366,10534,ENGL231,JR
000575288,10836,KINE420,SR
000880627,11067,SOCW781,GR
000296260,11067,SOCW781,GR
000719629,11067,SOCW781,GR
000547256,11067,SOCW781,GR
000588477,11067,SOCW781,GR
000522246,11067,SOCW781,GR
000746774,11067,SOCW781,GR
000833414,11067,SOCW781,GR
000385472,11067,SOCW781,GR
000459645,11067,SOCW781,GR
000140660,11067,SOCW781,GR
000177474,11067,SOCW781,GR
000634076,11067,SOCW781,GR
000964629,11067,SOCW781,GR
000119147,11067,SOCW781,GR
000070937,11067,SOCW781,GR
000371433,10566,ENGL625,GR
000458765,10566,ENGL625,GR
000248878,10566,ENGL625,GR
000639514,11150,ENGR116,FR
000607141,11150,ENGR116,FR
000576717,11150,ENGR116,FR
000735464,11150,ENGR116,FR
000836308,11150,ENGR116,FR
000616095,11150,ENGR116,FR
000765686,11150,ENGR116,FR
000213228,11151,ENGR116,FR
000501373,10750,FAM452,SR
000838632,10750,FAM452,SR
000434607,10750,FAM452,SR
000039024,10750,FAM452,SR
000220260,10750,FAM452,SR
000554637,10750,FAM452,JR
000315672,10750,FAM452,SR
000388882,10750,FAM452,SR
000822624,10750,FAM452,SR
000052637,10750,FAM452,JR
000906346,10750,FAM452,SR
000058820,10750,FAM452,SR
000256682,10750,FAM452,SO
000535305,10750,FAM452,SR
000977737,10750,FAM452,SR
000731828,10750,FAM452,SR
000339369,10750,FAM452,SR
000556391,10750,FAM452,JR
000757381,10750,FAM452,JR
000527035,10750,FAM452,SR
000831706,10750,FAM452,JR
000805651,10750,FAM452,SO
000469697,10750,FAM452,SO
000604127,10750,FAM452,SO
000942037,10750,FAM452,SR
000647764,10750,FAM452,JR
000693334,10750,FAM452,JR
000473226,10750,FAM452,SR
000171148,10750,FAM452,JR
000788169,10750,FAM452,SR
000466969,10750,FAM452,SR
000725600,10750,FAM452,SR
000127694,10750,FAM452,JR
000300897,10750,FAM452,SO
000400523,10750,FAM452,SR
000806512,10750,FAM452,JR
000889110,10750,FAM452,SR
000355334,10750,FAM452,JR
000259523,10750,FAM452,SR
000439113,10750,FAM452,SR
000740458,10750,FAM452,JR
000008230,10750,FAM452,JR
000286105,10750,FAM452,JR
000763133,10750,FAM452,SO
000396428,10750,FAM452,SR
000461344,10750,FAM452,SR
000535373,10750,FAM452,
000106310,10993,HON417,SR
000996958,10993,HON417,SR
000293774,10993,HON417,SR
000873090,10993,HON417,JR
000232523,10993,HON417,JR
000904893,10993,HON417,SR
000480254,10844,IT220,SR
000093221,10844,IT220,SR
000510596,10844,IT220,JR
000051885,10844,IT220,JR
000532315,10844,IT220,JR
000037070,10844,IT220,SR
000612566,10844,IT220,SR
000561104,10844,IT220,JR
000618211,10844,IT220,JR
000473029,10844,IT220,SO
000258215,10844,IT220,JR
000014555,10844,IT220,SO
000168014,10844,IT220,JR
000044192,10844,IT220,JR
000890049,10844,IT220,JR
000884317,10844,IT220,SO
000192725,10844,IT220,JR
000252166,10844,IT220,JR
000179652,10844,IT220,JR
000346070,10844,IT220,JR
000887654,10844,IT220,SO
000598933,10844,IT220,JR
000065029,10844,IT220,SO
000408150,10844,IT220,JR
000524154,10844,IT220,JR
000336691,10844,IT220,SO
000120929,10844,IT220,SO
000383049,10844,IT220,SO
000705030,10844,IT220,SO
000751960,10844,IT220,SO
000422538,10844,IT220,SR
000568970,10844,IT220,SO
000421070,10844,IT220,FR
000722677,10844,IT220,SR
000588647,10844,IT220,SO
000298334,10844,IT220,SR
000036671,10844,IT220,FR
000778564,10844,IT220,JR
000480254,10911,IT310,SR
000184594,10911,IT310,SR
000510596,10911,IT310,JR
000008785,10911,IT310,JR
000710454,10911,IT310,SR
000473029,10911,IT310,SO
000669535,10911,IT310,SR
000884317,10911,IT310,SO
000037070,10911,IT310,SR
000454522,10911,IT310,JR
000887654,10911,IT310,SO
000976102,10247,JMC102,JR
000710963,10247,JMC102,SO
000995945,10247,JMC102,JR
000142222,10247,JMC102,SO
000065685,10247,JMC102,SO
000281173,10247,JMC102,SO
000720216,10247,JMC102,SO
000939050,10247,JMC102,SO
000672644,10247,JMC102,SO
000305133,10247,JMC102,FR
000328103,10247,JMC102,JR
000241396,10247,JMC102,SR
000033764,10256,JMC223,SR
000218168,10256,JMC223,JR
000901104,10256,JMC223,SR
000744454,10256,JMC223,SO
000992331,10256,JMC223,SO
000823568,10256,JMC223,SO
000128242,10256,JMC223,SO
000676856,10256,JMC223,SO
000471974,10256,JMC223,SO
000655273,10256,JMC223,SO
000779929,10256,JMC223,SO
000083361,10256,JMC223,JR
000808909,10256,JMC223,SO
000486106,10392,JMC495,SR
000313981,10392,JMC495,JR
000840616,10392,JMC495,SR
000497150,10392,JMC495,JR
000062745,10392,JMC495,JR
000192992,10392,JMC495,JR
000809808,10392,JMC495,JR
000218168,10392,JMC495,JR
000102388,10392,JMC495,JR
000879261,10762,KINE206,SR
000558730,10762,KINE206,SR
000705343,10762,KINE206,SR
000443027,10762,KINE206,SR
000960790,10762,KINE206,SR
000915842,10762,KINE206,SR
000717740,10762,KINE206,SR
000661232,10762,KINE206,JR
000347550,10762,KINE206,SR
000024942,10762,KINE206,SR
000041203,10762,KINE206,SR
000387593,10762,KINE206,SR
000792748,10762,KINE206,SR
000527011,10762,KINE206,SR
000434665,10762,KINE206,SR
000516536,10762,KINE206,JR
000495228,10762,KINE206,JR
000387089,10762,KINE206,JR
000428783,10762,KINE206,SO
000572506,10762,KINE206,JR
000984151,10762,KINE206,JR
000926341,10762,KINE206,JR
000976226,10762,KINE206,SO
000737049,10762,KINE206,SO
000721930,10762,KINE206,JR
000669198,10775,KINE333,SR
000235231,10775,KINE333,JR
000434366,10775,KINE333,SR
000442462,10775,KINE333,SR
000347550,10775,KINE333,SR
000527011,10775,KINE333,SR
000691398,10775,KINE333,JR
000310387,10775,KINE333,SO
000968985,10775,KINE333,JR
000492867,10775,KINE333,JR
000239653,10775,KINE333,JR
000091812,10775,KINE333,JR
000618788,10775,KINE333,SO
000405837,10775,KINE333,JR
000825308,10775,KINE333,SO
000799421,10775,KINE333,JR
000984151,10775,KINE333,JR
000721930,10775,KINE333,JR
000397341,10775,KINE333,JR
000490261,10775,KINE333,JR
000664181,10775,KINE333,JR
000125790,10775,KINE333,JR
000605142,10775,KINE333,SR
000193906,10781,KINE399,SR
000709416,10781,KINE399,SR
000711114,10781,KINE399,SR
000696944,10781,KINE399,SR
000717740,10781,KINE399,SR
000443027,10781,KINE399,SR
000960790,10781,KINE399,SR
000560071,10781,KINE399,SR
000259477,10781,KINE399,SR
000708983,10781,KINE399,SR
000425570,10781,KINE399,SR
000387593,10781,KINE399,SR
000705343,10781,KINE399,SR
000139295,10781,KINE399,SR
000874594,10781,KINE399,SR
000906979,10781,KINE399,SR
000091062,10781,KINE399,SR
000474998,10781,KINE399,SR
000842503,10781,KINE399,SR
000064933,10781,KINE399,SR
000528986,10781,KINE399,SR
000771337,10781,KINE399,SR
000005762,10781,KINE399,SR
000879261,10781,KINE399,SR
000431727,10781,KINE399,SR
000373343,10781,KINE399,SR
000846204,10781,KINE399,SR
000677120,10841,MACC617,GR
000345734,10841,MACC617,SR
000570400,10841,MACC617,SR
000701069,10841,MACC617,SR
000219479,10841,MACC617,SR
000594085,10841,MACC617,SR
000597357,10841,MACC617,SR
000202886,10841,MACC617,GR
000650854,10841,MACC617,SR
000210327,10841,MACC617,SR
000398512,10841,MACC617,GR
000823469,10841,MACC617,SR
000804878,10841,MACC617,SR
000334344,10841,MACC617,SR
000341485,10841,MACC617,GR
000835473,10841,MACC617,GR
000453143,10841,MACC617,SR
000096637,10841,MACC617,SR
000174806,10841,MACC617,GR
000388069,10841,MACC617,SR
000639252,10841,MACC617,SR
000863950,10841,MACC617,GR
000675047,10841,MACC617,SR
000245184,10841,MACC617,SR
000178499,10841,MACC617,SR
000233639,10841,MACC617,GR
000272621,10841,MACC617,SR
000590159,10841,MACC617,GR
000948462,10841,MACC617,GR
000969478,10841,MACC617,GR
000526551,10841,MACC617,GR
000838222,10841,MACC617,SR
000853622,11128,MATH120,FR
000962697,11128,MATH120,FR
000435570,11128,MATH120,FR
000751921,11128,MATH120,FR
000348820,11128,MATH120,FR
000929952,11128,MATH120,FR
000647416,11128,MATH120,SO
000533221,11128,MATH120,FR
000203006,11128,MATH120,FR
000047995,11128,MATH120,FR
000833343,11128,MATH120,FR
000319564,11128,MATH120,FR
000924511,11128,MATH120,SO
000315640,11128,MATH120,FR
000402713,11128,MATH120,FR
000190834,11128,MATH120,FR
000744372,11128,MATH120,FR
000190259,11128,MATH120,SO
000822119,11128,MATH120,FR
000989581,11128,MATH120,FR
000965278,11128,MATH120,FR
000810384,11128,MATH120,FR
000787128,11128,MATH120,SO
000990931,11128,MATH120,SO
000992271,11128,MATH120,SO
000319896,11128,MATH120,FR
000562141,11128,MATH120,SO
000890236,11128,MATH120,FR
000478869,11128,MATH120,FR
000068523,11128,MATH120,FR
000968932,11128,MATH120,FR
000245811,11128,MATH120,SR
000816320,11128,MATH120,SO
000053608,11128,MATH120,FR
000255329,11128,MATH120,FR
000511475,11128,MATH120,FR
000107498,11128,MATH120,FR
000250329,11128,MATH120,FR
000624098,11128,MATH120,FR
000177836,11128,MATH120,SO
000499958,11128,MATH120,FR
000361354,11128,MATH120,FR
000527764,11128,MATH120,SO
000296359,11128,MATH120,FR
000916055,11128,MATH120,FR
000500699,11128,MATH120,SO
000176316,11128,MATH120,FR
000703878,11128,MATH120,FR
000053933,10820,PEAC228,JR
000050612,10820,PEAC228,SR
000369059,10820,PEAC228,SR
000639220,10820,PEAC228,SR
000548348,10820,PEAC228,JR
000106398,10820,PEAC228,SR
000005468,10820,PEAC228,JR
000088255,10820,PEAC228,JR
000755598,10820,PEAC228,SR
000140065,10820,PEAC228,SR
000060783,10820,PEAC228,SO
000909496,10820,PEAC228,JR
000649595,10820,PEAC228,JR
000312315,10820,PEAC228,SO
000045890,10820,PEAC228,SO
000798449,10820,PEAC228,JR
000198669,10820,PEAC228,SR
000706702,10820,PEAC228,SR
000228795,10820,PEAC228,SR
000327530,10820,PEAC228,SO
000466885,10820,PEAC228,JR
000709826,10820,PEAC228,SO
000906792,10820,PEAC228,SO
000806905,10820,PEAC228,SR
000475716,10820,PEAC228,FR
000108557,10335,MATH187,JR
000198999,10335,MATH187,SO
000263484,10335,MATH187,FR
000670080,10335,MATH187,SR
000014555,10335,MATH187,SO
000375676,10335,MATH187,SO
000966355,10335,MATH187,SO
000661497,10335,MATH187,SR
000395353,10335,MATH187,SR
000335370,10335,MATH187,SO
000555006,10375,MATH410,SR
000188213,10375,MATH410,SR
000552488,10375,MATH410,SR
000530274,10375,MATH410,JR
000652646,10899,MGMT373,SR
000621315,10899,MGMT373,SR
000009580,10899,MGMT373,SR
000139295,10899,MGMT373,SR
000313151,10899,MGMT373,JR
000920834,10899,MGMT373,SR
000126147,10899,MGMT373,SR
000755598,10899,MGMT373,SR
000661666,10899,MGMT373,SR
000056380,10899,MGMT373,JR
000329953,10899,MGMT373,SR
000783436,10899,MGMT373,SR
000395378,10899,MGMT373,SR
000581446,10899,MGMT373,JR
000131899,10899,MGMT373,SR
000855924,10899,MGMT373,JR
000018520,10899,MGMT373,SO
000870164,10899,MGMT373,JR
000965028,10904,MGMT447,SR
000378998,10904,MGMT447,SR
000159600,10904,MGMT447,SR
000652646,10904,MGMT447,SR
000621315,10904,MGMT447,SR
000111148,10904,MGMT447,SR
000739107,10904,MGMT447,SR
000313151,10904,MGMT447,JR
000754774,10904,MGMT447,JR
000920834,10904,MGMT447,SR
000586974,10904,MGMT447,SR
000422480,10904,MGMT447,SR
000566728,10904,MGMT447,SR
000661666,10904,MGMT447,SR
000916694,10904,MGMT447,SR
000293375,10857,MKTG341,SR
000166826,10857,MKTG341,JR
000326028,10857,MKTG341,SR
000308814,10857,MKTG341,SR
000838762,10857,MKTG341,SR
000091933,10857,MKTG341,JR
000033233,10857,MKTG341,JR
000768720,10857,MKTG341,SR
000299738,10857,MKTG341,SO
000220962,10857,MKTG341,SR
000885818,10857,MKTG341,JR
000725030,10857,MKTG341,SR
000878906,10857,MKTG341,JR
000123802,10857,MKTG341,JR
000926638,10857,MKTG341,JR
000912412,10857,MKTG341,SR
000904057,10857,MKTG341,SR
000916694,10857,MKTG341,SR
000415168,10857,MKTG341,JR
000141173,10857,MKTG341,SO
000956732,10857,MKTG341,SR
000251555,10857,MKTG341,SR
000892718,10857,MKTG341,JR
000411014,10857,MKTG341,JR
000674754,10857,MKTG341,SR
000252331,10857,MKTG341,JR
000519935,10857,MKTG341,SR
000892011,10857,MKTG341,JR
000241854,10857,MKTG341,SO
000907329,10857,MKTG341,JR
000486884,10857,MKTG341,JR
000363611,10857,MKTG341,SO
000156927,10857,MKTG341,SR
000531491,10046,MPEI406,SO
000264867,10080,MPIN211,JR
000515650,10080,MPIN211,JR
000195829,10080,MPIN211,SR
000674987,10080,MPIN211,JR
000045544,10080,MPIN211,JR
000130745,10080,MPIN211,SO
000913689,10080,MPIN211,JR
000923139,10080,MPIN211,FR
000549846,10080,MPIN211,FR
000076147,10145,MPVM221,SO
000460736,10145,MPVM221,SO
000610525,10145,MPVM221,JR
000854324,10145,MPVM221,JR
000699860,10145,MPVM221,SO
000505866,10145,MPVM221,FR
000815903,10154,MPVM231,SO
000529856,10154,MPVM231,FR
000910349,10003,MUSE211,JR
000909496,10003,MUSE211,JR
000438867,10003,MUSE211,JR
000177836,10003,MUSE211,SO
000662655,10003,MUSE211,JR
000618474,10003,MUSE211,FR
000992271,10003,MUSE211,SO
000647416,10003,MUSE211,SO
000981891,10003,MUSE211,FR
000926818,10003,MUSE211,FR
000699860,10020,MUST211,SO
000695227,10020,MUST211,SO
000854324,10020,MUST211,JR
000438867,10020,MUST211,JR
000220139,10020,MUST211,JR
000177836,10020,MUST211,SO
000772289,10020,MUST211,JR
000610525,10020,MUST211,JR
000076147,10020,MUST211,SO
000780930,10020,MUST211,SO
000992271,10020,MUST211,SO
000527764,10020,MUST211,SO
000964547,10020,MUST211,SO
000647416,10020,MUST211,SO
000912103,10020,MUST211,SO
000330397,10020,MUST211,SO
000815903,10020,MUST211,SO
000909496,10020,MUST211,JR
000507707,10020,MUST211,JR
000242561,10020,MUST211,SO
000893183,11475,NURS701,GR
000558350,11475,NURS701,GR
000228315,11475,NURS701,GR
000189074,11475,NURS701,GR
000402730,11475,NURS701,GR
000380848,11475,NURS701,GR
000160200,11200,PHYS371,SR
000707750,11200,PHYS371,SR
000683590,11200,PHYS371,JR
000595052,11200,PHYS371,SR
000793256,11200,PHYS371,SR
000078815,11200,PHYS371,SO
000018312,10367,POLS395,JR
000584576,10367,POLS395,SR
000238036,10367,POLS395,SR
000627991,10367,POLS395,JR
000126230,10367,POLS395,FR
000611449,10367,POLS395,SR
000330284,10367,POLS395,SR
000458507,10367,POLS395,JR
000184952,10367,POLS395,SO
000746841,10367,POLS395,JR
000985979,10367,POLS395,SR
000821787,10367,POLS395,JR
000209942,10367,POLS395,JR
000030678,10367,POLS395,JR
000850562,10367,POLS395,SO
000245811,10367,POLS395,SR
000282312,10367,POLS395,SR
000695394,10367,POLS395,SR
000952350,10367,POLS395,SR
000701300,10367,POLS395,SR
000866863,10367,POLS395,SR
000343782,10367,POLS395,SR
000515650,10367,POLS395,JR
000512963,10367,POLS395,JR
000529459,10367,POLS395,SO
000983447,10367,POLS395,SR
000721195,10367,POLS395,SO
000000716,10367,POLS395,SO
000855850,10957,PSYC370,SR
000342072,10957,PSYC370,SR
000976232,10957,PSYC370,SR
000894187,10957,PSYC370,JR
000271836,10957,PSYC370,JR
000874603,10957,PSYC370,SR
000063104,10957,PSYC370,SR
000269308,10957,PSYC370,SR
000015174,10957,PSYC370,SR
000728037,10957,PSYC370,SR
000057025,10957,PSYC370,JR
000544005,10957,PSYC370,SR
000137611,10957,PSYC370,SR
000578195,10957,PSYC370,SR
000605402,10957,PSYC370,JR
000206731,10957,PSYC370,JR
000418364,10957,PSYC370,SR
000695747,10957,PSYC370,JR
000226446,10957,PSYC370,SO
000704248,10957,PSYC370,JR
000253396,10957,PSYC370,JR
000768555,10957,PSYC370,JR
000291229,10957,PSYC370,JR
000697957,10957,PSYC370,SR
000131000,10957,PSYC370,SR
000684154,10957,PSYC370,SO
000904749,10957,PSYC370,SO
000526467,10957,PSYC370,JR
000415625,10957,PSYC370,JR
000124402,10957,PSYC370,FR
000889243,10957,PSYC370,JR
000376302,10185,SOCI480,JR
000453446,10185,SOCI480,SR
000053933,10185,SOCI480,JR
000169026,10185,SOCI480,SR
000659860,10185,SOCI480,SR
000295666,10185,SOCI480,SR
000996958,10185,SOCI480,SR
000100458,10185,SOCI480,SR
000953753,10185,SOCI480,SR
000060156,10185,SOCI480,SR
000161161,10185,SOCI480,SR
000623588,10185,SOCI480,SR
000247082,10185,SOCI480,SR
000053752,10185,SOCI480,SR
000633927,10185,SOCI480,SR
000079491,10185,SOCI480,SR
000014424,10185,SOCI480,JR
000162998,10185,SOCI480,SR
000449041,10185,SOCI480,SR
000865819,10185,SOCI480,JR
000672744,10185,SOCI480,JR
000533499,10185,SOCI480,SR
000865749,10185,SOCI480,SR
000586818,11014,SOCW381,SR
000965266,11014,SOCW381,SR
000260516,11014,SOCW381,SR
000521500,11014,SOCW381,SR
000270428,11014,SOCW381,SR
000369696,11014,SOCW381,SR
000564210,11014,SOCW381,JR
000716689,11014,SOCW381,SR
000162998,11014,SOCW381,SR
000388882,11014,SOCW381,SR
000487122,11014,SOCW381,SR
000489183,11074,SOCW400,JR
000166613,11074,SOCW400,SO
000214324,11061,SOCW745,GR
000547256,11061,SOCW745,GR
000581538,11061,SOCW745,GR
000522203,11061,SOCW745,SR
000634076,11061,SOCW745,GR
000253344,11061,SOCW745,GR
000526551,11061,SOCW745,GR
000140660,11061,SOCW745,GR
000987186,11061,SOCW745,GR
000481314,10572,SPAN111,SR
000575674,10572,SPAN111,SR
000889874,10572,SPAN111,FR
000351142,10572,SPAN111,JR
000013371,10572,SPAN111,JR
000489275,10572,SPAN111,SO
000240569,10572,SPAN111,SO
000817200,10572,SPAN111,SO
000659196,10572,SPAN111,SO
000780550,10572,SPAN111,SO
000251772,10572,SPAN111,SO
000520886,10572,SPAN111,JR
000453168,10572,SPAN111,SR
000001453,10572,SPAN111,JR
000816887,10572,SPAN111,FR
000978478,10572,SPAN111,SO
000810259,10572,SPAN111,FR
000166991,10572,SPAN111,FR
000899583,10572,SPAN111,JR
000207894,10572,SPAN111,JR
000241387,10572,SPAN111,SO
000481314,11162,SPAN111,SR
000575674,11162,SPAN111,SR
000889874,11162,SPAN111,FR
000489275,11162,SPAN111,SO
000446827,11162,SPAN111,SO
000428701,11162,SPAN111,SO
000533469,11162,SPAN111,SO
000241120,11162,SPAN111,SO
000159183,11162,SPAN111,SO
000240569,11162,SPAN111,SO
000817200,11162,SPAN111,SO
000718707,11162,SPAN111,SO
000610302,11162,SPAN111,SO
000181051,11162,SPAN111,FR
000797533,11162,SPAN111,SO
000444339,11162,SPAN111,SO
000823256,11162,SPAN111,SO
000963893,11162,SPAN111,SO
000540916,11162,SPAN111,SO
000659196,11162,SPAN111,SO
000814096,11162,SPAN111,SO
000769600,11162,SPAN111,SO
000972479,11162,SPAN111,SO
000934541,11162,SPAN111,SO
000629047,11162,SPAN111,FR
000655117,11162,SPAN111,SO
000416275,11162,SPAN111,SO
000314358,11162,SPAN111,SO
000709163,11162,SPAN111,SO
000780550,11162,SPAN111,SO
000251772,11162,SPAN111,SO
000520886,11162,SPAN111,JR
000193906,11162,SPAN111,SR
000645297,11162,SPAN111,JR
000983253,11162,SPAN111,SO
000878937,11162,SPAN111,SO
000261688,11162,SPAN111,SR
000013371,11162,SPAN111,JR
000446101,11162,SPAN111,SR
000947653,11162,SPAN111,SO
000970312,11162,SPAN111,SO
000093221,11162,SPAN111,SR
000169678,11162,SPAN111,SO
000351142,11162,SPAN111,JR
000510613,11162,SPAN111,SO
000661666,11162,SPAN111,SR
000453168,11162,SPAN111,SR
000493495,11162,SPAN111,JR
000428423,11162,SPAN111,SO
000655963,11162,SPAN111,SR
000789527,11162,SPAN111,JR
000721195,11162,SPAN111,SO
000529459,11162,SPAN111,SO
000913689,11162,SPAN111,JR
000454296,11162,SPAN111,JR
000384499,11162,SPAN111,JR
000371822,11162,SPAN111,SO
000697637,11162,SPAN111,SR
000470394,11162,SPAN111,SO
000001453,11162,SPAN111,JR
000298174,11162,SPAN111,JR
000633317,11162,SPAN111,SR
000816887,11162,SPAN111,FR
000256682,11162,SPAN111,SO
000106310,11162,SPAN111,SR
000936833,11162,SPAN111,SO
000724387,11162,SPAN111,SO
000920530,11162,SPAN111,JR
000978478,11162,SPAN111,SO
000697208,11162,SPAN111,FR
000729887,11162,SPAN111,SO
000267605,11162,SPAN111,SO
000756329,11162,SPAN111,SO
000810259,11162,SPAN111,FR
000166991,11162,SPAN111,FR
000173874,11162,SPAN111,FR
000184296,11162,SPAN111,FR
000899583,11162,SPAN111,JR
000820738,11162,SPAN111,FR
000878261,11162,SPAN111,FR
000207894,11162,SPAN111,JR
000556391,11162,SPAN111,JR
000337951,11162,SPAN111,FR
000049540,11162,SPAN111,SR
000692682,11162,SPAN111,SO
000045544,11162,SPAN111,JR
000867332,11162,SPAN111,SR
000241387,11162,SPAN111,SO
000899353,11162,SPAN111,JR
000994467,11162,SPAN111,SO
000330441,11345,SPAN471,SO
000706171,11345,SPAN471,JR
000966595,11345,SPAN471,SO
000988206,11345,SPAN471,JR
000028566,10197,THEA137,SR
000830999,10202,THEA137,SO
000662350,10202,THEA137,FR
000401888,10206,THEA137,SO
000750681,10206,THEA137,SR
000355940,10206,THEA137,JR
000133969,10206,THEA137,JR
000302041,10369,POLS499,SR
000598056,10369,POLS499,SR
000772807,10219,THEA411,SR
000078644,10219,THEA411,SR
000858711,10219,THEA411,SR
000028566,10219,THEA411,SR
000774764,10219,THEA411,SR
000915817,10219,THEA411,SR
000556291,10219,THEA411,SR
000272977,10219,THEA411,SO
000579627,10219,THEA411,SO
000055925,10219,THEA411,JR
000825436,10219,THEA411,JR
000135904,10219,THEA411,SO
000221529,10219,THEA411,SO
000364885,10219,THEA411,SO
000288769,10219,THEA411,SO
000356249,10219,THEA411,SR
000600189,10219,THEA411,JR
000398039,10219,THEA411,SR
000336082,10219,THEA411,JR
000970543,10929,COMP471,JR
000302278,10929,COMP471,JR
000035955,10929,COMP471,JR
000719896,10929,COMP471,JR
000071486,10929,COMP471,JR
000829650,10929,COMP471,JR
000254571,10929,COMP471,JR
000292914,10929,COMP471,SO
000198645,10929,COMP471,JR
000228255,10929,COMP471,JR
000228846,10929,COMP471,JR
000241196,10929,COMP471,JR
000945801,10929,COMP471,JR
000369536,10929,COMP471,JR
000444047,10929,COMP471,JR
000565968,10929,COMP471,JR
000812143,10929,COMP471,JR
000204069,10929,COMP471,JR
000264155,10929,COMP471,JR
000143005,10929,COMP471,JR
000292501,10929,COMP471,SR
000520668,10929,COMP471,SR
000097512,10929,COMP471,JR
000520310,10929,COMP471,JR
000532306,10929,COMP471,JR
000115815,10929,COMP471,SO
000553497,10929,COMP471,JR
000959707,10929,COMP471,JR
000316765,10929,COMP471,JR
000842504,10929,COMP471,SO
000470616,10929,COMP471,JR
000854555,10929,COMP471,JR
000752444,10929,COMP471,JR
000829763,11318,NURS350,SR
000711001,11452,NURS352,JR
000206502,11452,NURS352,SR
000936738,11452,NURS352,JR
000692383,11452,NURS352,JR
000431629,11452,NURS352,JR
000395029,11452,NURS352,SR
000750235,11452,NURS352,JR
000435071,11452,NURS352,SR
000700949,11452,NURS352,SR
000444472,11452,NURS352,JR
000977854,11452,NURS352,JR
000181105,11452,NURS352,SR
000578979,11452,NURS352,JR
000200194,11452,NURS352,SR
000529535,11452,NURS352,JR
000764243,11452,NURS352,SR
000909090,11452,NURS352,JR
000922344,11452,NURS352,JR
000533561,11452,NURS352,JR
000566619,11452,NURS352,JR
000126975,11452,NURS352,JR
000020397,11452,NURS352,JR
000836682,11452,NURS352,JR
000118154,11452,NURS352,JR
000739071,11452,NURS352,SR
000668401,11452,NURS352,JR
000665063,11452,NURS352,JR
000123387,11452,NURS352,SR
000055925,10211,THEA221,JR
000135904,10211,THEA221,SO
000830999,10211,THEA221,SO
000221529,10211,THEA221,SO
000067531,10211,THEA221,FR
000648062,10211,THEA221,FR
000471959,10211,THEA221,FR
000971519,10211,THEA221,FR
000313466,10211,THEA221,SO
000454091,10211,THEA221,FR
000556291,10211,THEA221,SR
000981891,10031,MPEI306,FR
000999853,10031,MPEI306,FR
000507707,10031,MPEI306,JR
